siGrupoParametro,siCodigoParametro,vDescCodigoParametro,bActivo,vUsuarioIngreso,sFechaIngreso,sFechaActualiza,vUsuarioActualiza,vEstacionIngresa,vEstacionActualiza
18,2,Consultorio 2,1,admin,1/21/2006 11:45,10/4/2011 9:44,SUSANA,192.168.0.162,192.168.0.150
18,3,Consultorio 3,1,admin,1/21/2006 11:45,10/4/2011 9:44,SUSANA,192.168.0.162,192.168.0.150
18,4,Consultorio 4,1,admin,1/21/2006 11:45,10/4/2011 9:44,SUSANA,192.168.0.162,192.168.0.150
18,5,Consultorio 5,1,ADMIN,1/21/2006 12:24,10/4/2011 9:44,SUSANA,192.168.0.176,192.168.0.150
18,6,Consultorio 6,1,admin,1/14/2008 18:35,10/4/2011 9:44,SUSANA,192.168.0.185,192.168.0.150
18,7,Consultorio 7,1,SUSANA,10/4/2011 9:42,10/4/2011 9:42,SUSANA,192.168.0.150,192.168.0.150
18,8,Consultorio 8,1,SUSANA,10/4/2011 9:42,10/4/2011 9:42,SUSANA,192.168.0.150,192.168.0.150
19,1,ABRE BOCA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,2,ACEITE,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,3,ACETATO ,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,4,ACIDO FLUORIDRICO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,5,ACIDO FOSFORICO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,6,ADHESIVO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,7,ADHESIVO DE AMALGAMA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,8,ADHESIVO DE RESINA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,9,ADHESIVO UNIVERSAL,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,10,AGUJAS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,11,ALAMBRE ,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,12,ALGINATO ,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,13,ALGINATO TROPICAL,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,14,ALGODON HIDROFILICO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,15,ALGODON TRENZADO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,16,ALMOHADILLA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,17,ALMOHADILLA PARA DENTADURA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,18,ALUMBRE,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,19,AMALGAMA ,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,20,AMBIENTADOR,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,21,ANESTESICO ,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,22,ANESTESICO GRIS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,23,ANESTESICO TOPIX,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,24,APLICADORES,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,25,APLICADORES DE RESINA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,26,ARCHIVADORES,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,27,ARCO EXTRAORAL,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,28,AROMATIZANTE,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,29,BANDA MATRIZ,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,30,BANDAS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,31,BANDAS MATRIZ,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,32,BARNIS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,33,BASTONES,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,34,BAULES,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,35,BICARBONATO DE SODIO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,36,BONDING,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,37,BRACKETS JUEGO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,38,BRACKETS REPUESTO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,39,BRACKETS ,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,40,CADENA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,41,CARIOSTATICO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,42,CARPETA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,43,CARTUCHO IMPRESORA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,44,CASQUETE ,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,45,CEMENTO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,46,CEMENTO BASE ,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,47,CEMENTO IRM,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,48,CEPILLO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,49,CEPILLOS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,50,CERA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,51,CINTA ADHESIVA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,52,CINTA CALCULADORA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,53,CINTA CORRECTORA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,54,CINTA EMBALAJE,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,55,CINTA IMPRESORA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,56,CLORIXIDINA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,57,CLIPS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,58,CLORO ,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,59,CONOS DE PAPEL,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,60,CONOS GUTAPERCHA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,61,CONTENEDOR,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,62,CONTRAANGULO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,63,COPAS DE CAUCHO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,64,CORRECTOR ,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,65,CREMA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,66,CUBETAS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,67,DESINFECTANTE,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,68,DETARTROL ,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,69,DETERGENTE CREMA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,70,DIENTES,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,71,DIQUES DE GOMA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,72,DISCOS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,73,DISKETTES,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,74,DISPENSADOR DE TOPES,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,75,ESFEROGRAFICO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,76,ESPEJOS BUCALES,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,77,EUGENOL,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,78,FECHADOR,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,79,FIBRA LIMPIADORA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,80,FIXODENT,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,81,FLUOR   ,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,82,FLUOR 2%,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,83,FOCO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,84,FOSFORO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,85,FRESAS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,86,FUNDA BASURA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,87,FUNDAS PARA ESTERILIZAR,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,88,FUNDENTE,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,89,GAS ,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,90,GASA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,91,GEL,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,92,GOTEROS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,93,GRAPAS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,94,GUANTES,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,95,HEMOSTATICO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,96,HILO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,97,HILO DENTAL,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,98,HIPOCLORITO DE SODIO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,99,HOJAS DE BISTURI,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,100,HOJAS PAPEL,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,101,JABON BARRA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,102,JABON LIQUIDO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,103,LAPIZ,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,104,PORTA MINA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,105,LIGAS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,106,LIJA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,107,LIMA HEDSTROEM,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,108,LIMPIA VIDRIIO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,109,LUBRICANTE,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,110,MASCARILLAS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,111,MENTONERA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,112,MODULO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,113,OXIDO DE ZINC,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,114,PAÑOS DE LIMPIEZA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,115,PAPEL ARTICULAR,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,116,PAPEL DE SUMADORA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,117,PAPEL TOALLA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,118,PASTA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,119,PASTA PROFILACTICA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,120,PASTA PULIDORA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,121,PEGAMENTO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,122,PELICULAS RADIAGRAFICAS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,123,PERFORADORA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,124,PESTAÑA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,125,PIEDRAS ALPINAS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,126,PILAS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,127,PIEDRA BLANCA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,128,PIOLA PARA MECHERO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,129,PLASTICO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,130,PORTA APARATOS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,131,PORTA PELICULAS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,132,POSTE,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,133,PROTECTOR DE ENCIAS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,134,PROTECTORES DE HOJAS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,135,PULIDOR DE CARILLAS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,136,QUELANTE,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,137,RATONCITOS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,138,REPROSIL,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,139,RESINA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,140,RETRACTOR GINGIVAL,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,141,REVELADORES RADIOGRAFIA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,142,SACAPUNTA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,143,SEALAPEX,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,144,SELLANTE DE RESINA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,145,SELLANTES,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,146,SEPARADORES,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,147,SERVILLETAS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,148,SOBRES,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,149,SUAVIZANTES,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,150,SUJETADOR DE BANDA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,151,TABLERO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,152,TACHUELAS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,153,TINTA SELLOS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,154,TIRA NERVIO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,155,TIRAS PARA ESTERILIZACION,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,156,TUBO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,157,VASOS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,158,VINCHA DE CARPETA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,159,XYLOL,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
19,160,LIMA GATES,1,admin,6/28/2006 9:44,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,161,LIMA TIPO K,1,admin,6/28/2006 9:44,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,162,SAVLON,1,admin,6/28/2006 9:44,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,163,ACRILICO RAPIDO,1,admin,6/28/2006 9:44,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,164,AISLANTE,1,admin,6/28/2006 9:44,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,165,PANTALLA ORAL,1,admin,7/5/2006 11:34,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,166,WD 40,1,admin,7/14/2006 11:00,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,167,CINTA CORRECTORA,1,admin,7/28/2006 17:30,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,168,MATRIZ,1,admin,7/28/2006 17:30,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,169,ACIDO GEL,1,admin,8/1/2006 9:35,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,170,BLANQUEAMIENTO,1,admin,8/1/2006 10:17,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,171,HILO DE SUTURA,1,admin,8/1/2006 10:17,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,172,YESO,1,admin,8/1/2006 10:17,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,173,PIMPOLLO,1,admin,8/1/2006 10:17,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,174,MANDRIL,1,admin,8/1/2006 10:17,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,175,AGUA,1,admin,8/1/2006 10:17,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,176,ALCOHOL,1,admin,8/2/2006 8:51,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,177,SILICOM,1,admin,8/2/2006 8:51,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,178,PAPEL HIGIENICO,1,admin,8/2/2006 8:51,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,179,DETERGENTE,1,admin,8/2/2006 8:51,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,180,RECETARIOS,1,admin,8/2/2006 16:18,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,181,LENTULOS,1,admin,8/3/2006 9:18,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,182,EYECTORES,1,admin,8/3/2006 10:05,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,183,CINTA,1,admin,8/8/2006 10:02,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,184,ACRILICO,1,admin,8/10/2006 8:50,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,185,LIQUIDO RETRACTOR,1,susana,8/21/2006 9:55,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,186,HILO RETRACTOR,1,susana,8/21/2006 9:55,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,187,PAPEL,1,susana,8/21/2006 10:07,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,188,PROTECTOR,1,susana,8/24/2006 9:52,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,189,BOTON,1,susana,9/5/2006 9:35,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,190,RECROMIA,1,susana,9/7/2006 9:11,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,191,ESCOBA,1,susana,9/12/2006 9:42,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,192,ESCUDOS LABIALES,1,susana,10/6/2006 9:57,7/16/2025 11:42,abcedeño,192.168.0.60,192.168.0.111
19,193,TAPAS,1,susana,10/10/2006 8:52,7/16/2025 11:42,abcedeño,192.168.0.60,192.168.0.111
19,194,MANGUERA,1,susana,10/10/2006 8:52,7/16/2025 11:42,abcedeño,192.168.0.60,192.168.0.111
19,195,FITING,1,susana,10/10/2006 8:52,7/16/2025 11:42,abcedeño,192.168.0.60,192.168.0.111
19,196,EMPAQUES,1,susana,10/10/2006 8:52,7/16/2025 11:42,abcedeño,192.168.0.60,192.168.0.111
19,197,ROTOR,1,susana,10/10/2006 8:52,7/16/2025 11:42,abcedeño,192.168.0.60,192.168.0.111
19,198,REFLECTOR,1,susana,10/10/2006 8:52,7/16/2025 11:42,abcedeño,192.168.0.60,192.168.0.111
19,199,HIDROXIDO DE CALCIO,1,susana,10/11/2006 9:11,7/16/2025 11:42,abcedeño,192.168.0.60,192.168.0.111
19,200,FIBRA OPTICA,1,susana,10/12/2006 9:05,7/16/2025 11:42,abcedeño,192.168.0.60,192.168.0.111
19,201,FORMOCRESOL,1,susana,10/13/2006 9:18,7/16/2025 11:42,abcedeño,192.168.0.60,192.168.0.111
19,202,CABEZA DE CONTRANGULO,1,susana,10/24/2006 9:05,7/16/2025 11:42,abcedeño,192.168.0.60,192.168.0.111
19,203,LLAVE,1,susana,10/24/2006 9:05,7/16/2025 11:42,abcedeño,192.168.0.60,192.168.0.111
19,204,PASTA DENTAL,1,susana,10/25/2006 8:51,7/16/2025 11:42,abcedeño,192.168.0.60,192.168.0.111
19,205,MINAS..PUNTAS DE LAPIZ,1,susana,10/26/2006 10:56,7/16/2025 11:42,abcedeño,192.168.0.125,192.168.0.111
19,206,JUEGO DE DIENTES,1,susana,11/9/2006 10:14,7/16/2025 11:42,abcedeño,192.168.0.176,192.168.0.111
19,207,CRILENE,1,susana,11/10/2006 9:09,7/16/2025 11:42,abcedeño,192.168.0.176,192.168.0.111
19,208,CAMPOS MESA,1,susana,11/11/2006 10:05,7/16/2025 11:42,abcedeño,192.168.0.176,192.168.0.111
19,209,SUERO FISIOLOGICO,1,susana,11/21/2006 9:07,7/16/2025 11:42,abcedeño,192.168.0.176,192.168.0.111
19,210,MUELITAS,1,susana,11/21/2006 9:07,7/16/2025 11:42,abcedeño,192.168.0.176,192.168.0.111
19,211,BLOCK,1,susana,1/4/2007 10:31,7/16/2025 11:42,abcedeño,192.168.0.176,192.168.0.111
19,212,FUNDAS,1,susana,1/5/2007 10:33,7/16/2025 11:42,abcedeño,192.168.0.176,192.168.0.111
