iIdActivo,sDescripcion,vDescripcionExtendida,sMarca,sModelo,vNumerodeSerie,sFamilia,vFactura,sProveedor,dFechaAdquisicion,dValorAdquisicion,sClase,sUso,sEstadoFisico,sUbicacion,vResponsable,bTieneGarantia,dFechaDesdeG,dFechaHastaG,bEgresado,vUsuarioAut,vMotivoEgreso,sCondicion,dFechaEgreso
4662,463,DISPENSADORA DE PROTEMP,1,146,,3,OBSEQUIO PRODONTOMED,2,2019-10-30 00:00:00,0.00,1,1,1,4,mmiranda,0,2019-10-30 00:00:00,2019-10-30 00:00:00,0,NULL, ,1,NULL
4663,332,BLANCO/NEGRO 8 SALIDAS ,29,466,190620-3142573,6,005-002-000846414,128,2019-11-11 00:00:00,61.60,1,1,1,14,vherreria,0,2019-11-19 00:00:00,2019-11-19 00:00:00,0,NULL, ,1,NULL
4664,332,BLANCO/NEGRO 8 ENTRADAS,29,466,190620-3142574,6,005-002-000846414,128,2019-11-11 00:00:00,61.60,1,1,1,14,vherreria,0,2019-11-19 00:00:00,2019-11-19 00:00:00,0,NULL, ,1,NULL
4665,332,BLANCO/NEGRO 8 ENTRADAS,29,466,190620-3142575,6,005-002-000846414,128,2019-11-11 00:00:00,61.60,1,1,1,15,NQUINDE,0,2019-11-19 00:00:00,2019-11-19 00:00:00,0,NULL, ,1,NULL
4666,332,BLANCO/NEGRO,29,466,190620-3142576,6,005-002-000846414,128,2019-11-11 00:00:00,61.60,1,1,1,5,CPISCO,0,2019-11-19 00:00:00,2019-11-19 00:00:00,0,NULL, ,1,NULL
4667,72,ULTRASONIDO ADVANCE 750 SCALER 110V,261,467,L0151864,5,007-003-000014766,8,2020-01-20 00:00:00,256.49,1,1,1,15,NQUINDE,0,2020-02-17 00:00:00,2020-02-17 00:00:00,0,NULL, ,1,NULL
4668,46,DE VACIO BIO VAC 1HP,76,146,500001187823,2,007-003-000014766,8,2020-01-20 00:00:00,1090.65,1,1,1,1,susana,0,2020-02-17 00:00:00,2020-02-17 00:00:00,0,NULL, ,1,NULL
4669,313,METALICO 20LT C/PEDAL NEGRO,157,146,,1,027-912-000646625,91,2020-02-12 00:00:00,32.95,1,1,1,9,rmoreira,0,2020-02-21 00:00:00,2020-02-21 00:00:00,0,NULL, ,1,NULL
4670,313,METALICO 12LT ,157,146,,1,027-912-000646625,91,2020-02-12 00:00:00,33.25,1,1,1,20,gquishpe,0,2020-02-21 00:00:00,2020-02-21 00:00:00,0,NULL, ,1,NULL
4671,561,BLANCO CON MORADO,402,146,,5,001-0001-000000157,196,2020-05-08 00:00:00,120.00,1,1,1,9,rmoreira,0,2020-06-09 00:00:00,2020-06-09 00:00:00,0,NULL, ,1,NULL
4672,561,BLANCO CON LILA CLARO,401,468,,5,08/05/2020,53,2020-06-09 00:00:00,80.00,1,1,1,7,VGAVILANES,0,2020-06-09 00:00:00,2020-06-09 00:00:00,0,NULL, ,1,NULL
4673,42,METALICA DE DESINFECCION CON ALFOMBRA,73,146,,1,002-002-000000787,197,2020-05-06 00:00:00,35.00,1,1,1,7,VGAVILANES,0,2020-06-09 00:00:00,2020-06-09 00:00:00,0,NULL, ,1,NULL
4674,296,ROUTER GRIS 4 PUERTOS 3 ANTENAS,334,469,Y201014002923,7,005-002-000870385,128,2020-07-01 00:00:00,60.59,1,1,1,15,NQUINDE,0,2020-08-28 00:00:00,2020-08-28 00:00:00,0,NULL, ,1,NULL
4675,296,ROUTER GRIS 3 ANTENAS 4 PUERTOS,334,469,Y201014002926,7,005-002-000870385,128,2020-07-01 00:00:00,60.59,1,1,1,17,vherreria,0,2020-08-28 00:00:00,2020-08-28 00:00:00,0,NULL, ,1,NULL
4676,332,NEGRO 8 TOMAS,183,278,2945CVLOM87C604337,6,005-002-000870385,128,2020-07-01 00:00:00,73.92,1,1,1,15,NQUINDE,0,2020-08-28 00:00:00,2020-08-28 00:00:00,0,NULL, ,1,NULL
4677,332,NEGRO 8 TOMAS,183,278,2945CVLOM87C604345,6,005-002-000870385,128,2020-07-01 00:00:00,73.92,1,1,1,15,NQUINDE,0,2020-08-28 00:00:00,2020-08-28 00:00:00,0,NULL, ,1,NULL
4678,332,NEGRO 8 TOMAS,183,278,2945CVLOM87C604346,6,005-002-000870385,128,2020-07-01 00:00:00,73.92,1,1,1,6,edelpozo,0,2020-08-28 00:00:00,2020-08-28 00:00:00,0,NULL, ,1,NULL
4679,332,NEGRO 8 TOMAS,183,278,2945CVLOM87C604347,6,005-002-000870385,128,2020-07-01 00:00:00,73.92,1,1,1,15,NQUINDE,0,2020-08-28 00:00:00,2020-08-28 00:00:00,0,NULL, ,1,NULL
4680,562,PLEGABLE 3x3 AZUL,73,146,,1,006-011-000017273,202,2020-07-21 00:00:00,70.00,1,1,1,13,NQUINDE,0,2020-08-28 00:00:00,2020-08-28 00:00:00,0,NULL, ,1,NULL
4681,385,PLEGABLE 1.80X0.75 BLANCA,73,146,,1,006-011-000017273,202,2020-07-21 00:00:00,45.00,1,1,1,13,NQUINDE,0,2020-08-28 00:00:00,2020-08-28 00:00:00,0,NULL, ,1,NULL
4682,385,PLEGABLE DE 1.80X0.75 BLANCA,73,146,,1,039-001-000007199,203,2020-08-08 00:00:00,38.00,1,1,1,13,NQUINDE,0,2020-08-28 00:00:00,2020-08-28 00:00:00,0,NULL, ,1,NULL
4683,1,SMALL CON BARRA/BLANCO,403,146,,3,001-002-000004295,118,2020-09-15 00:00:00,22.40,1,1,1,15,NQUINDE,0,2020-10-19 00:00:00,2020-10-19 00:00:00,0,NULL, ,1,NULL
4684,1,SMALL TRANSPARENTE,118,146,,3,007-003-00016391,8,2020-09-22 00:00:00,10.47,1,1,1,1,susana,0,2020-10-19 00:00:00,2020-10-19 00:00:00,0,NULL, ,1,NULL
4685,344,COLOR AZUL FILO NEGRO,157,146,,3,001-002-000288156,1,2020-10-19 00:00:00,74.13,1,1,1,6,edelpozo,0,2020-10-23 00:00:00,2020-10-23 00:00:00,0,NULL, ,1,NULL
4686,31,BLANCO FLEXIBLE ADULTO OSTBY,273,146,,3,001-002-000290182,1,2020-11-05 00:00:00,4.81,1,1,1,15,NQUINDE,0,2020-11-10 00:00:00,2020-11-10 00:00:00,0,NULL, ,1,NULL
4687,31,BLANCO FLEXIBLE ADULTO OSTBY,273,146,,3,001-002-000290182,1,2020-11-05 00:00:00,4.81,1,1,1,15,NQUINDE,0,2020-11-10 00:00:00,2020-11-10 00:00:00,0,NULL, ,1,NULL
4688,31,BLANCO FLEXIBLE ADULTO OSTBY,273,146,,3,001-002-000290182,1,2020-11-05 00:00:00,4.81,1,1,1,6,edelpozo,0,2020-11-10 00:00:00,2020-11-10 00:00:00,0,NULL, ,1,NULL
4689,85,NEGRO,150,146,,7,000000552,206,2020-10-21 00:00:00,350.00,1,1,1,7,VGAVILANES,0,2020-11-10 00:00:00,2020-11-10 00:00:00,0,NULL, ,1,NULL
4690,85,NEGRO,150,146,,7,000000553,206,2020-10-21 00:00:00,350.00,1,1,1,2,JAQUISHPE,0,2020-11-10 00:00:00,2020-11-10 00:00:00,0,NULL, ,1,NULL
4691,31,BLANCO FLEXIBLE ADULTO ,273,146,,3,001-002-000295285,1,2020-12-10 00:00:00,3.85,1,1,1,6,edelpozo,0,2021-01-12 00:00:00,2021-01-12 00:00:00,0,NULL, ,1,NULL
4692,31,BLANCO FLEXIBLE OSTBY ADULTO,273,146,,3,001-002-000295285,1,2020-12-10 00:00:00,3.85,1,1,1,6,edelpozo,0,2021-01-12 00:00:00,2021-01-12 00:00:00,0,NULL, ,1,NULL
4693,31,BLANCO FLEXIBLE OSTBY ADULTO,273,146,,3,001-002-000295285,1,2020-12-10 00:00:00,3.85,1,1,1,6,edelpozo,0,2021-01-12 00:00:00,2021-01-12 00:00:00,0,NULL, ,1,NULL
4694,31,BLANCO FLEXIBLE OSTBY ADULTO,273,146,,3,001-002-000295285,1,2020-12-10 00:00:00,3.85,1,1,1,6,edelpozo,0,2021-01-12 00:00:00,2021-01-12 00:00:00,0,NULL, ,1,NULL
4695,270,METALICA TOFFLEMIRE,45,146,,3,001-002-000298109,1,2021-01-06 00:00:00,2.73,1,1,1,16,gquishpe,0,2021-01-12 00:00:00,2021-01-12 00:00:00,0,NULL, ,1,NULL
4696,270,METALICO TOFFLEMIRE,45,146,,3,001-002-000298109,1,2021-01-06 00:00:00,2.73,1,1,1,16,gquishpe,0,2021-01-12 00:00:00,2021-01-12 00:00:00,0,NULL, ,1,NULL
4697,270,METALICO TOFFLEMIRE,45,146,,3,001-002-000298109,1,2021-01-06 00:00:00,2.73,1,1,1,16,gquishpe,0,2021-01-12 00:00:00,2021-01-12 00:00:00,0,NULL, ,1,NULL
4698,270,METALICO TOFFLEMIRE,45,146,,3,001-002-000298109,1,2021-01-06 00:00:00,2.73,1,1,1,16,gquishpe,0,2021-01-12 00:00:00,2021-01-12 00:00:00,0,NULL, ,1,NULL
4699,92,PLASTICA VERDE 32D,270,146,,3,001-002-000298109,1,2021-01-06 00:00:00,0.75,1,1,1,2,JAQUISHPE,0,2021-01-12 00:00:00,2021-01-12 00:00:00,0,NULL, ,1,NULL
4700,92,PLASTICA VERDE 32D,270,146,,3,001-002-000298109,1,2021-01-06 00:00:00,0.75,1,1,1,2,JAQUISHPE,0,2021-01-12 00:00:00,2021-01-12 00:00:00,0,NULL, ,1,NULL
4701,92,VERDE PLASTICA 32D,270,146,,3,001-002-000298109,1,2021-01-06 00:00:00,0.75,1,1,1,2,JAQUISHPE,0,2021-01-12 00:00:00,2021-01-12 00:00:00,0,NULL, ,1,NULL
4702,92,VERDE PLASTICA 32D ,270,146,,3,001-002-000298109,1,2021-01-06 00:00:00,0.75,1,1,1,2,JAQUISHPE,0,2021-01-12 00:00:00,2021-01-12 00:00:00,0,NULL, ,1,NULL
4703,92,VERDE PLASTICA 32D,270,146,,3,001-002-000298109,1,2021-01-06 00:00:00,0.75,1,1,1,2,JAQUISHPE,0,2021-01-12 00:00:00,2021-01-12 00:00:00,0,NULL, ,1,NULL
4704,92,VERDE PLASTICA 32D,270,146,,3,001-002-000298109,1,2021-01-06 00:00:00,0.75,1,1,1,2,JAQUISHPE,0,2021-01-12 00:00:00,2021-01-12 00:00:00,0,NULL, ,1,NULL
4705,92,VERDE PLASTICA 32D,270,146,,3,001-002-000298109,1,2021-01-06 00:00:00,0.75,1,1,1,2,JAQUISHPE,0,2021-01-12 00:00:00,2021-01-12 00:00:00,0,NULL, ,1,NULL
4706,92,VERDE PLASTICA 32D,270,146,,3,001-002-000298109,1,2021-01-06 00:00:00,0.75,1,1,1,2,JAQUISHPE,0,2021-01-12 00:00:00,2021-01-12 00:00:00,0,NULL, ,1,NULL
4707,92,VERDE PLASTICA 32D,270,146,,3,001-002-000298109,1,2021-01-06 00:00:00,0.75,1,1,1,2,JAQUISHPE,0,2021-01-12 00:00:00,2021-01-12 00:00:00,0,NULL, ,1,NULL
4708,92,VERDE PLASTICA 32D,270,146,,3,001-002-000298109,1,2021-01-06 00:00:00,0.75,1,1,1,2,JAQUISHPE,0,2021-01-12 00:00:00,2021-01-12 00:00:00,0,NULL, ,1,NULL
4709,77,GUIA DE COLORES IVOCLAR 20 DIENTES,89,146,,1,002-003-000074194,6,2021-01-08 00:00:00,125.44,1,1,1,2,JAQUISHPE,0,2021-01-19 00:00:00,2021-01-19 00:00:00,0,NULL, ,1,NULL
4710,2,METALICO,111,146,,3,009-005-000000278,2,2021-01-15 00:00:00,3.01,1,1,1,2,JAQUISHPE,0,2021-01-19 00:00:00,2021-01-19 00:00:00,0,NULL, ,1,NULL
4711,170,ELIPAR DEEPCURE-L,1,146,932125037918,5,002-004-000003611,132,2021-01-18 00:00:00,690.66,1,1,1,2,JAQUISHPE,0,2021-01-22 00:00:00,2021-01-22 00:00:00,0,NULL, ,1,NULL
4712,170,ELIPAR DEEPCURE-L,1,146,932125037970,5,002-004-000003611,132,2021-01-18 00:00:00,690.66,1,1,1,5,CPISCO,0,2021-01-22 00:00:00,2021-01-22 00:00:00,0,NULL, ,1,NULL
4713,323,BLANCO,404,470,211605500,3,001-002-000001272,209,2019-06-05 00:00:00,70.00,1,1,1,19,gquishpe,0,2021-02-09 00:00:00,2021-02-09 00:00:00,0,NULL, ,1,NULL
4714,92,VERDE PLASTICA 32D,270,146,,3,001-002-000301703,1,2021-02-05 00:00:00,0.94,1,1,1,2,JAQUISHPE,0,2021-02-09 00:00:00,2021-02-09 00:00:00,0,NULL, ,1,NULL
4715,92,VERDE PLASTICA 32D,270,146,,3,001-002-000301703,1,2021-02-05 00:00:00,0.94,1,1,1,5,CPISCO,0,2021-02-09 00:00:00,2021-02-09 00:00:00,0,NULL, ,1,NULL
4716,92,VERDE PLASTICA 32D,270,146,,3,001-002-000301703,1,2021-02-05 00:00:00,0.94,1,1,1,1,susana,0,2021-02-09 00:00:00,2021-02-09 00:00:00,0,NULL, ,1,NULL
4717,92,VERDE PLASTICA 32D,270,146,,3,001-002-000301703,1,2021-02-05 00:00:00,0.94,1,1,1,1,susana,0,2021-02-09 00:00:00,2021-02-09 00:00:00,0,NULL, ,1,NULL
4718,92,VERDE PLASTICA 32D,270,146,,3,001-002-000301703,1,2021-02-05 00:00:00,0.94,1,1,1,1,susana,0,2021-02-09 00:00:00,2021-02-09 00:00:00,0,NULL, ,1,NULL
4719,92,VERDE PLASTICA 32D,270,146,,3,001-002-000301703,1,2021-02-05 00:00:00,0.94,1,1,1,1,susana,0,2021-02-09 00:00:00,2021-02-09 00:00:00,0,NULL, ,1,NULL
4720,92,VERDE PLASTICA 32D,270,146,,3,001-002-000301703,1,2021-02-05 00:00:00,0.94,1,1,1,1,susana,0,2021-02-09 00:00:00,2021-02-09 00:00:00,0,NULL, ,1,NULL
4721,92,VERDE PLASTICA 32D,270,146,,3,001-002-000301703,1,2021-02-05 00:00:00,0.94,1,1,1,1,susana,0,2021-02-09 00:00:00,2021-02-09 00:00:00,0,NULL, ,1,NULL
4722,92,VERDE PLASTICO 32D,270,146,,3,001-002-000301703,1,2021-02-05 00:00:00,0.94,1,1,1,1,susana,0,2021-02-09 00:00:00,2021-02-09 00:00:00,0,NULL, ,1,NULL
4723,92,VERDE PLASTICA 32D,270,146,,3,001-002-000301703,1,2021-02-05 00:00:00,0.94,1,1,1,1,susana,0,2021-02-09 00:00:00,2021-02-09 00:00:00,0,NULL, ,1,NULL
4724,102,VERDE PLASTICA 4D,270,146,,3,001-002-000301703,1,2021-02-05 00:00:00,0.94,1,1,1,5,CPISCO,0,2021-02-09 00:00:00,2021-02-09 00:00:00,0,NULL, ,1,NULL
4725,102,VERDE PLASTICA 4D,270,146,,3,001-002-000301703,1,2021-02-05 00:00:00,0.94,1,1,1,5,CPISCO,0,2021-02-09 00:00:00,2021-02-09 00:00:00,0,NULL, ,1,NULL
4726,102,VERDE PLASTICA 4D,270,146,,4,001-002-000301703,1,2021-02-05 00:00:00,0.94,1,1,1,5,CPISCO,0,2021-02-09 00:00:00,2021-02-09 00:00:00,0,NULL, ,1,NULL
4727,102,VERDE PLASTICA 4D,270,146,,3,001-002-000301703,1,2021-02-05 00:00:00,0.94,1,1,1,1,susana,0,2021-02-09 00:00:00,2021-02-09 00:00:00,0,NULL, ,1,NULL
4728,102,VERDE PLASTICA 4D,270,146,,3,001-002-000301703,1,2021-02-05 00:00:00,0.94,1,1,1,1,susana,0,2021-02-09 00:00:00,2021-02-09 00:00:00,0,NULL, ,1,NULL
4729,102,VERDE PLASTICA 4D,270,146,,3,001-002-000301703,1,2021-02-05 00:00:00,0.94,1,1,1,1,susana,0,2021-02-09 00:00:00,2021-02-09 00:00:00,0,NULL, ,1,NULL
4730,102,VERDE PLASTICA 4D,270,146,,3,001-002-000301703,1,2021-02-05 00:00:00,0.94,1,1,1,1,susana,0,2021-02-09 00:00:00,2021-02-09 00:00:00,0,NULL, ,1,NULL
4731,102,VERDE PLASTICA 4D,270,146,,3,001-002-000301703,1,2021-02-05 00:00:00,0.94,1,1,1,1,susana,0,2021-02-09 00:00:00,2021-02-09 00:00:00,0,NULL, ,1,NULL
4732,102,VERDE PLASTICA 4D,270,146,,3,001-002-000301703,1,2021-02-05 00:00:00,0.94,1,1,1,1,susana,0,2021-02-09 00:00:00,2021-02-09 00:00:00,0,NULL, ,1,NULL
4733,102,VERDE PLASTICA 4D,270,146,,3,001-002-000301703,1,2021-02-05 00:00:00,0.94,1,1,1,1,susana,0,2021-02-09 00:00:00,2021-02-09 00:00:00,0,NULL, ,1,NULL
4734,119,BLANCO,405,146,,1,027-911-000548625,91,2021-02-08 00:00:00,15.34,1,1,1,9,rmoreira,0,2021-02-09 00:00:00,2021-02-09 00:00:00,0,NULL, ,1,NULL
4735,65,NEGRA HD,75,471,30J95781823358,7,100-818,128,2021-02-04 00:00:00,17.92,1,1,1,1,susana,0,2021-02-17 00:00:00,2021-02-17 00:00:00,0,NULL, ,1,NULL
4736,65,NEGRA HD,75,471,30J95781823356,7,100-818,128,2021-02-04 00:00:00,17.92,1,1,1,1,susana,0,2021-02-17 00:00:00,2021-02-17 00:00:00,0,NULL, ,1,NULL
4737,563,BLANCO CON AZUL,406,472,Spoz70-100,3,009-103-00003108,53,2021-05-19 00:00:00,15.39,1,1,1,4,mmiranda,0,2021-05-19 00:00:00,2021-05-19 00:00:00,0,NULL, ,1,NULL
4738,563,AZUL CON BLANCO,406,472,C101H1160800006,3,009-103-00003108,53,2021-05-19 00:00:00,15.39,1,1,1,18,gquishpe,0,2021-05-19 00:00:00,2021-05-19 00:00:00,0,NULL, ,1,NULL
4739,170,BLANCA,407,146,,3,001-001-00000353,212,2021-06-21 00:00:00,85.00,1,1,1,19,gquishpe,0,2021-07-16 00:00:00,2021-07-16 00:00:00,0,NULL, ,1,NULL
4740,170,BLANCA,408,146,,3,001-001-00000353,212,2021-06-21 00:00:00,45.00,1,1,1,1,susana,0,2021-07-16 00:00:00,2021-07-16 00:00:00,0,NULL, ,1,NULL
4741,215,DE VIDRIO,74,146,,3,001-001-18302,4,2021-08-05 00:00:00,3.36,1,1,1,2,JAQUISHPE,0,2021-09-13 00:00:00,2021-09-13 00:00:00,0,NULL, ,1,NULL
4742,215,DE VIDRIO,74,146,,3,001-001-18302,4,2021-08-05 00:00:00,3.36,1,1,1,3,gcastro,0,2021-09-13 00:00:00,2021-09-13 00:00:00,0,NULL, ,1,NULL
4743,215,DE VIDRIO,74,146,,3,001-001-18302,4,2021-08-05 00:00:00,3.36,1,1,1,6,edelpozo,0,2021-09-13 00:00:00,2021-09-13 00:00:00,0,NULL, ,1,NULL
4744,564,AIR PURIFIER,157,473,,5,001-001-13166,21,2021-08-18 00:00:00,180.00,1,1,1,18,gquishpe,0,2021-09-13 00:00:00,2021-09-13 00:00:00,0,NULL, ,1,NULL
4745,565,GRIS DE 6 TUBOS,409,474,CNT2105113,5,002-003-84261,6,2021-09-10 00:00:00,88.48,1,1,1,18,gquishpe,0,2021-09-13 00:00:00,2021-09-13 00:00:00,0,NULL, ,1,NULL
4746,566,SPLIT DUCTO 60000 BTU,410,475,M17091129316,7,001-001-282,216,2021-12-09 00:00:00,3300.64,1,1,1,19,gquishpe,0,2022-01-18 00:00:00,2022-01-18 00:00:00,0,NULL, ,1,NULL
4747,51,GRIS ,128,116,02130283,3,002-003-88478,6,2022-01-07 00:00:00,45.92,1,1,1,15,NQUINDE,0,2022-01-18 00:00:00,2022-01-18 00:00:00,0,NULL, ,1,NULL
4748,51,GRIS,128,116,02130286,3,002-003-88478,6,2022-01-07 00:00:00,45.92,1,1,1,15,NQUINDE,0,2022-01-18 00:00:00,2022-01-18 00:00:00,0,NULL, ,1,NULL
4749,567,NEGRO DIGITAL,411,476,DF1073235,6,076-045-246277,22,2022-01-12 00:00:00,114.00,1,1,1,15,NQUINDE,0,2022-01-18 00:00:00,2022-01-18 00:00:00,1,parrobo,R,1,2022-01-18 11:46:00
4750,437,ALICATE NEGRO Y BRONCE 84-110,303,146,84-110,1,076-049-539532,22,2022-01-14 00:00:00,8.90,1,1,1,13,NQUINDE,0,2022-01-18 00:00:00,2022-01-18 00:00:00,0,NULL, ,1,NULL
4751,321,ALAMBRICO BLANCO ,412,477,S/S,6,027-911-622574S-270,91,2022-01-17 00:00:00,28.42,1,1,1,3,gcastro,0,2022-01-18 00:00:00,2022-01-18 00:00:00,0,NULL, ,1,NULL
4752,279,METALICA ,261,146,12170042,3,22/02/2022 REF PRODONTOMED,2,2022-02-22 00:00:00,60.00,1,1,1,3,gcastro,0,2022-02-22 00:00:00,2022-02-22 00:00:00,0,NULL, ,1,NULL
4753,279,METALICA 25M,261,146,12171008,3,22/02/2022 REF PRODONTOMED,2,2022-02-22 00:00:00,60.00,1,1,1,5,CPISCO,0,2022-02-22 00:00:00,2022-02-22 00:00:00,0,NULL, ,1,NULL
4754,279,METALICA 25K,261,146,12170946,3,22/02/2022 REF PRODONTOMED,2,2022-02-22 00:00:00,60.00,1,1,1,16,gquishpe,0,2022-02-22 00:00:00,2022-02-22 00:00:00,0,NULL, ,1,NULL
4755,1,BLANCO ARCFLEX TALLA M,362,146,,3,001-002-370783,1,2022-09-06 00:00:00,6.81,1,1,1,4,mmiranda,0,2022-09-20 00:00:00,2022-09-20 00:00:00,0,NULL, ,1,NULL
4756,1,BLANCO ARCFLEX TALLA M,362,146,,3,001-002-370783,1,2022-09-06 00:00:00,6.81,1,1,1,4,mmiranda,0,2022-09-20 00:00:00,2022-09-20 00:00:00,0,NULL, ,1,NULL
4757,1,BLANCO ARCFLEX TALLA M,362,146,,3,001-002-370783,1,2022-09-06 00:00:00,6.81,1,1,1,1,susana,0,2022-09-20 00:00:00,2022-09-20 00:00:00,0,NULL, ,1,NULL
4758,1,BLANCO ARCFLEX TALLA M,362,146,,3,001-002-370783,1,2022-09-06 00:00:00,6.81,1,1,1,1,susana,0,2022-09-20 00:00:00,2022-09-20 00:00:00,0,NULL, ,1,NULL
4759,1,BLANCO ARCFLEX TALLA M,362,146,,3,001-002-370783,1,2022-09-06 00:00:00,6.81,1,1,1,1,susana,0,2022-09-20 00:00:00,2022-09-20 00:00:00,0,NULL, ,1,NULL
4760,568,NEGRO CON PLANTILLA Y PUNTA,413,478,,1,027-911-675872,91,2022-09-20 00:00:00,22.09,1,1,1,13,NQUINDE,0,2022-09-21 00:00:00,2022-09-21 00:00:00,0,NULL, ,1,NULL
4761,569,AMARILLA ,303,479,,1,027-911-675872,91,2022-09-20 00:00:00,47.63,1,1,1,13,NQUINDE,0,2022-09-21 00:00:00,2022-09-21 00:00:00,0,NULL, ,1,NULL
4762,279,METALICA 25K,42,30,Q66056,3,28/09/2022 VERITO MORA,224,2022-09-27 00:00:00,92.56,1,1,1,5,CPISCO,0,2022-09-28 00:00:00,2022-09-28 00:00:00,0,NULL, ,1,NULL
4763,279,METALICA 25K,42,30,Q65963,3,28/09/2022 VERITO MORA,224,2022-09-27 00:00:00,92.56,1,1,1,5,CPISCO,0,2022-09-28 00:00:00,2022-09-28 00:00:00,0,NULL, ,1,NULL
4764,279,METALICA 25K,42,30,Q65970,3,28/09/2022 VERITO MORA,224,2022-09-27 00:00:00,92.56,1,1,1,16,gquishpe,0,2022-09-28 00:00:00,2022-09-28 00:00:00,0,NULL, ,1,NULL
4765,279,METALICA 25K,42,30,Q65950,3,28/09/2022 VERITO MORA,224,2022-09-27 00:00:00,92.56,1,1,1,16,gquishpe,0,2022-09-28 00:00:00,2022-09-28 00:00:00,0,NULL, ,1,NULL
4766,279,METALICA 25 K,42,30,Q65980,3,28/09/2022 VERITO MORA,224,2022-09-27 00:00:00,92.56,1,1,1,3,gcastro,0,2022-09-28 00:00:00,2022-09-28 00:00:00,0,NULL, ,1,NULL
4767,51,METALICA NAC Y,128,116,02240371,3,002-004-000006078,6,2022-09-30 00:00:00,49.28,1,1,1,15,NQUINDE,0,2022-10-11 00:00:00,2022-10-11 00:00:00,0,NULL, ,1,NULL
4768,51,METALICA NAC Y,128,116,02240372,3,002-004-000006078,6,2022-09-30 00:00:00,49.28,1,1,1,15,NQUINDE,0,2022-10-11 00:00:00,2022-10-11 00:00:00,0,NULL, ,1,NULL
4769,51,METALICA NAC Y ,128,116,02240373,3,002-004-000006078,6,2022-09-30 00:00:00,49.28,1,1,1,6,edelpozo,0,2022-10-11 00:00:00,2022-10-11 00:00:00,0,NULL, ,1,NULL
4770,51,METALICA NAC Y,128,116,02240374,3,002-004-000006078,6,2022-09-30 00:00:00,49.28,1,1,1,19,gquishpe,0,2022-10-11 00:00:00,2022-10-11 00:00:00,0,NULL, ,1,NULL
4771,51,METALICA NAC Y,128,116,02240375,3,002-004-000006078,6,2022-09-30 00:00:00,49.28,1,1,1,15,NQUINDE,0,2022-10-11 00:00:00,2022-10-11 00:00:00,0,NULL, ,1,NULL
4772,51,METALICA NAC Y,128,116,02240376,3,002-004-000006078,6,2022-09-30 00:00:00,49.28,1,1,1,15,NQUINDE,0,2022-10-11 00:00:00,2022-10-11 00:00:00,0,NULL, ,1,NULL
4773,51,METALICA NAC Y,128,116,02240377,3,002-004-000006078,6,2022-09-30 00:00:00,49.28,1,1,1,15,NQUINDE,0,2022-10-11 00:00:00,2022-10-11 00:00:00,0,NULL, ,1,NULL
4774,51,METALICA NAC Y,128,116,02240378,3,002-004-000006078,6,2022-09-30 00:00:00,49.28,1,1,1,15,NQUINDE,0,2022-10-11 00:00:00,2022-10-11 00:00:00,0,NULL, ,1,NULL
4775,51,METALICA NAC Y,128,116,02240379,3,002-004-000006078,6,2022-09-30 00:00:00,49.28,1,1,1,15,NQUINDE,0,2022-10-11 00:00:00,2022-10-11 00:00:00,0,NULL, ,1,NULL
4776,51,METALICA NAC Y,128,116,02240380,3,002-004-000006078,6,2022-09-30 00:00:00,49.28,1,1,1,16,gquishpe,0,2022-10-11 00:00:00,2022-10-11 00:00:00,0,NULL, ,1,NULL
4777,570,NEGRO EXTERNO,74,146,,7,11/10/2022,225,2022-10-11 00:00:00,36.00,1,1,1,10,rmoreira,0,2022-10-11 00:00:00,2022-10-11 00:00:00,0,NULL, ,1,NULL
4778,570,NEGRO,74,146,,7,18/10/2022,225,2022-10-14 00:00:00,36.00,1,1,1,15,NQUINDE,0,2022-10-18 00:00:00,2022-10-18 00:00:00,1,parrobo,D,1,2022-12-14 10:42:00
4779,571,NEGRO FACIAL Y HUELLA,414,480,K49574710,6,001-001-000001108,228,2022-10-17 00:00:00,161.28,1,1,1,17,vherreria,0,2022-10-25 00:00:00,2022-10-25 00:00:00,0,NULL, ,1,NULL
4780,570,NEGRO,74,146,,7,ANTONIO CASTRO,225,2022-10-18 00:00:00,36.00,1,1,1,1,susana,0,2022-11-15 00:00:00,2022-11-15 00:00:00,0,NULL, ,1,NULL
4781,52,DE RED AZUL,74,146,,7,ANTONIO CASTRO,225,2022-10-18 00:00:00,10.00,1,1,1,1,susana,0,2022-11-15 00:00:00,2022-11-15 00:00:00,0,NULL, ,1,NULL
4782,159,METALICA NEGRA,298,481,,6,003-001-38709,13,2022-12-12 00:00:00,5.36,1,1,1,1,susana,0,2022-12-20 00:00:00,2022-12-20 00:00:00,0,NULL, ,1,NULL
4783,159,METALICA NEGRA,298,481,,7,003-001-38709,13,2022-12-12 00:00:00,5.36,1,1,1,9,rmoreira,0,2022-12-20 00:00:00,2022-12-20 00:00:00,0,NULL, ,1,NULL
4784,159,METALICA NEGRA,298,481,,7,003-001-38709,13,2022-12-12 00:00:00,5.36,1,1,1,15,NQUINDE,0,2022-12-20 00:00:00,2022-12-20 00:00:00,0,NULL, ,1,NULL
4785,170,FOTOPOLIMERIZACION ELIPAR DEEPCURE L,1,146,932125055711,5,001-001-126,132,2023-03-31 00:00:00,678.35,1,1,1,19,gquishpe,0,2023-04-11 00:00:00,2023-04-11 00:00:00,0,NULL, ,1,NULL
